ros_hc,ros_rrhc,ros_sa,ras_hc,ras_rrhc,ras_sa,ack_hc,ack_rrhc,ack_sa,sphere_hc,sphere_rrhc,sphere_sa
1.470934635499644,0.2731288672672204,0.06279151636058697,28.854787820401892,1.9939755601077565,1.9900165698116226,19.51236170109582,16.817376972352697,16.519812948652273,1.856641303057292e-05,9.975971123529484e-07,1.0498783960856915e-05
0.7085491993743818,0.25237748104246743,0.04185221903147127,9.955956005741431,0.9952341233774007,9.949779813132345,19.588360704491926,10.998797815318046,19.878291411134615,2.4306185153209856e-05,2.6771656802793193e-06,0.00014923328392500173
2.4383450165092015,0.1661261934700199,4.262430765460197,12.93739239839061,0.9950547098831528,1.9899414496852081,16.99936352477478,5.382464441859586,18.099041624705517,9.875153374594783e-06,8.3319179081966e-07,9.791698941454335e-06
0.4881911880405685,0.0149772445354098,4.23759742935071,3.9820779221236755,3.9820779221236755,9.949688528682254,19.511840634527292,17.601471695391137,18.525592543737698,1.9820040917718636e-05,2.275311168785846e-06,2.4007935494235515e-05
0.6863508814415694,0.1975705702907198,0.3949983667553832,24.877815688372145,3.980335690907637,9.949906160561525,19.537325354666578,14.437427661172606,19.184664762944596,1.5573966020784373e-05,3.0746524132245552e-06,2.4909023982895746e-05
0.33781962791757675,0.017708591527323212,0.31483791660636884,15.920887791897725,1.9930344487680571,4.9750521957114735,19.799757744487557,8.616452412621227,17.01484639289914,3.7816907230101246e-06,1.9754337069871494e-06,2.9350603688160898e-05
0.15061828525893053,0.13051119674612824,9.903836994036983,4.979484810532247,0.9964793373095802,4.974907535663274,19.915285078483553,9.353415256535781,19.942695177866298,1.3895457706587947e-05,4.7373808176536513e-07,2.027471103241734e-05
2.2046258975042883,0.025176766123833752,0.3121548443519299,4.978828881022192,4.9777582266328135,3.979862107181436,17.700823427647936,17.292228706259394,19.263363445540982,3.154065664578577e-05,1.3839057850578817e-06,7.921154710891163e-06
0.42869049875365833,0.3151164500039396,0.0009340999116223522,49.752751181893885,0.9955335106397598,4.974904908746186,12.776961189529523,5.382245738650397,17.70025082188692,2.892909640971285e-06,2.4359525402777453e-06,2.8985245911699167e-05
2.219690120266432,0.17269843089019962,0.3698629648550051,49.75291368816894,3.9884447967972214,1.990018739130619,19.81561956341919,11.810689282948477,19.873710505026285,1.3905085915609962e-05,3.4821871120311396e-07,4.443475016930775e-05
